,img_link,name,price(in Rs.),processor,ram,os,storage,display(in inch),rating,no_of_ratings,no_of_reviews
839,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/3/5/-original-imagg5hhjunrv4e4.jpeg?q=70,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,47039,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3,1603.0,184.0
840,https://rukminim1.flixcart.com/image/312/312/ke353m80/computer/p/q/m/msi-original-imafuurxjxzy4zcn.jpeg?q=70,MSI GF63 Thin Core i5 9th Gen,59990,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4.5,1197.0,151.0
841,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/z/l/inspiron-3511-laptop-dell-original-imaggsc8tfurzfry.jpeg?q=70,DELL Core i5 11th Gen,62779,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,,,
842,https://rukminim1.flixcart.com/image/312/312/l2jcccw0/computer/q/t/6/-original-imagdv4ykwrjxbmh.jpeg?q=70,ASUS Chromebook Flip Touch Celeron Dual Core,22990,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Chrome Operating System,512 GB SSD,11.6,4.0,1853.0,287.0
843,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,62990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5,14.0,1.0
844,https://rukminim1.flixcart.com/image/312/312/l0fm07k0/computer/d/5/t/k513ea-l303ws-laptop-asus-original-imagc88bh6wbzntn.jpeg?q=70,ASUS Core i3 11th Gen,42550,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,15.6,,,
845,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/u/z/-original-imagmxurgcshfkx7.jpeg?q=70,Infinix INBook Y1 Plus Intel Core i3 10th Gen,29990,Intel Core i3 Processor (10th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,15.6,,,
846,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/u/r/m/an515-58-gaming-laptop-acer-original-imagd5zzqqpngwmz.jpeg?q=70,acer Nitro 5 Core i5 12th Gen,85499,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,3.5,4.0,1.0
847,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,37500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,4.4,53.0,3.0
848,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/k/a/vos-5620-laptop-dell-original-imaggh4kf8v4nv6x.jpeg?q=70,DELL Ryzen 5 Hexa Core,67990,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,16,,,
849,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/5/k/z/na-gaming-laptop-lenovo-original-imag5bg5egrw92gp.jpeg?q=70,Lenovo Legion 5 Pro Core i7 11th Gen,152124,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,16,4.6,49.0,3.0
850,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/a/z/lg-gram-14z90q-g-aj56a2-thin-and-light-laptop-lg-gram-original-imagh89bshvjdpag.jpeg?q=70,LG Gram Core i5 12th Gen,89990,Intel Core i5 Processor (12th Gen),8 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,14,,,
851,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/j/s/vostro-3425-thin-and-light-laptop-dell-original-imagjhbg6gyyc5j8.jpeg?q=70,DELL Vostro Ryzen 3 Quad Core 5425U,36890,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,14,,,
852,https://rukminim1.flixcart.com/image/312/312/kf4ajrk0/computer/q/8/5/dell-na-gaming-laptop-original-imafvn3yewuackzs.jpeg?q=70,DELL G7 Core i9 10th Gen,206490,Intel Core i9 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,15.6,4.3,22.0,3.0
853,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/k/w/-original-imaggqgcggpau2zr.jpeg?q=70,Lenovo IdeaPad Flex 3 Chromebook Celeron Dual Core,28490,Intel Celeron Dual Core Processor,4 GB LPDDR4X RAM,64 bit Chrome Operating System,1 TB SSD,11.6,3.6,153.0,22.0
854,https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/computer/d/4/4/dell-na-laptop-original-imafkcr9faptf52d.jpeg?q=70,DELL Vostro 3000 Core i5 8th Gen,45126,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,14,4.0,1371.0,177.0
855,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/c/e/n/-original-imagbn2bakfzk3qx.jpeg?q=70,HP Spectre Folio Core i7 10th Gen,239759,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,13.3,,,
856,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/2/o/q/-original-imagetjfvgfsm24g.jpeg?q=70,ASUS TUF Gaming F15 Core i9 11th Gen,144990,Intel Core i9 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,15.6,4.4,9.0,3.0
857,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/r/q/1/f571lh-bq436t-gaming-laptop-asus-original-imag7bhetvcb3fky.jpeg?q=70,ASUS Vivobook Gaming Core i7 10th Gen,65990,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4.3,76.0,7.0
858,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/c/4/-original-imagmxurypdzh2zb.jpeg?q=70,Infinix INBook Y1 Plus Intel Core i3 10th Gen,29990,Intel Core i3 Processor (10th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,15.6,,,
859,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/o/z/vivobook-s-14-flip-2-in-1-gaming-laptop-asus-original-imagmbp5b8rfr2za.jpeg?q=70,ASUS Ryzen 5 Hexa Core 10th Gen,72990,AMD Ryzen 5 Hexa Core Processor (10th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,14,,,
860,https://rukminim1.flixcart.com/image/312/312/kqe3low0/computer/m/g/r/inspiron-7415-2-in-1-laptop-dell-original-imag4ewka4uhnx4w.jpeg?q=70,DELL Inspiron Ryzen 5 Hexa Core 5500U,66490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,14,4.4,293.0,39.0
861,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/computer/l/4/y/na-notebook-dell-original-imagfy6adtf9apuh.jpeg?q=70,DELL Vostro Core i3 11th Gen,43090,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,35,4.2,33.0,7.0
862,https://rukminim1.flixcart.com/image/312/312/l4pxk7k0/computer/5/n/x/inspiron-3515-laptop-dell-original-imagfk5zttagc8jg.jpeg?q=70,DELL Ryzen 3 Dual Core 3rd Gen,43490,AMD Ryzen 3 Dual Core Processor (3rd Gen),8 GB DDR4 RAM,Windows 10 Operating System,256 GB SSD,15.6,,,
863,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/c/7/13iap7-thin-and-light-laptop-lenovo-original-imagh4yp5ztbq39w.jpeg?q=70,Lenovo Intel Core i7 12th Gen,181890,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,13.3,,,
864,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/s/r/15iml05-thin-and-light-laptop-lenovo-original-imaghnzgqgrguusr.jpeg?q=70,Lenovo IdeaPad 3 Core i3 10th Gen,33490,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,15.6,3.6,22.0,4.0
865,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/v/n/z/aspire-5-thin-and-light-laptop-acer-original-imag57xyz4zxngmv.jpeg?q=70,acer Aspire 5 Core i5 11th Gen,47130,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,15.6,4.0,566.0,61.0
866,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/t/e/hp-250-g8-notebook-hp-original-imaggy7xh7jnch35.jpeg?q=70,HP 250 G8 Core i3 11th Gen,39999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,DOS Operating System,512 GB SSD,15.6,4.0,52.0,8.0
867,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,62990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5,14.0,1.0
868,https://rukminim1.flixcart.com/image/312/312/kvba7bk0/computer/b/g/m/ga401ihr-hz070ts-gaming-laptop-asus-original-imag88s2xhgmuuzk.jpeg?q=70,ASUS ROG Zephyrus G14 Ryzen 7 Octa Core Ryzen 7,76990,AMD Ryzen 7 Octa Core Processor (4th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,14,,,
869,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70,DELL Core i7 11th Gen,99900,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,14,4.5,28.0,3.0
870,https://rukminim1.flixcart.com/image/312/312/kfpq5jk0/computer/6/9/h/msi-na-gaming-laptop-original-imafw3yquyytnmx7.jpeg?q=70,MSI WF65 Core i7 10th Gen,160990,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,15.6,,,
871,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,37500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,4.4,53.0,3.0
872,https://rukminim1.flixcart.com/image/312/312/l0cr4i80/computer/i/h/d/e210ma-thin-and-light-laptop-asus-original-imagc5nj6sekuuhx.jpeg?q=70,ASUS Vivobook 11 Celeron Dual Core,24990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,11.6,,,
873,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/i/m/15ihu6-gaming-laptop-lenovo-original-imagkwgwgbxysnr2.jpeg?q=70,Lenovo Intel Core i5 11th Gen,68290,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.1,8.0,0.0
874,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/s/x/v15-itl-gen-2-laptop-lenovo-original-imagmzh7qw3nudse.jpeg?q=70,Lenovo Core i3 11th Gen,36000,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,DOS Operating System,1 TB HDD,15.6,,,
875,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/j/s/vostro-3425-thin-and-light-laptop-dell-original-imagjhbg6gyyc5j8.jpeg?q=70,DELL Vostro Ryzen 3 Quad Core 5425U,36890,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,14,,,
876,https://rukminim1.flixcart.com/image/312/312/j5723680/computer/c/n/f/dell-inspiron-notebook-original-imaevxzffrrwacbw.jpeg?q=70,DELL Core i5 5th Gen,68990,Intel Core i5 Processor (5th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,1 TB HDD,15.6,1.6,23.0,4.0
877,https://rukminim1.flixcart.com/image/312/312/l3uhvgw0/computer/l/s/p/inspiron-7420-2-in-1-laptop-dell-original-imagevrdyqnznyfb.jpeg?q=70,DELL 7000 Series Core i7 12th Gen,105890,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,14,4.8,4.0,0.0
878,https://rukminim1.flixcart.com/image/312/312/k391w280/computer/x/a/h/asus-na-original-imafmewrxvc7ygmb.jpeg?q=70,ASUS VivoBook 14 Core i5 8th Gen,54990,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,14,4.4,2298.0,307.0
879,https://rukminim1.flixcart.com/image/312/312/kkoc70w0/computer/n/v/b/probook-430-g8-notebook-pc-business-laptop-hp-original-imafzyry26deagdp.jpeg?q=70,HP 430 G8 Core i5 11th Gen,66666,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,13.3,,,
880,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/x/v/fa706ic-hx036w-gaming-laptop-asus-original-imagjfhuvwdnecef.jpeg?q=70,ASUS TUF GAMING A17 Ryzen 7 Octa Core 4800H,72990,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,17.3,,,
881,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/d/s/h/na-thin-and-light-laptop-lenovo-original-imag3dz5ut6ds7eg.jpeg?q=70,Lenovo IdeaPad Ryzen 5 Hexa Core 5500U,57990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4.2,116.0,16.0
882,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/i/m/gv601rm-m5039ws-2-in-1-gaming-laptop-asus-original-imaggvdunhtwfxkh.jpeg?q=70,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS,187990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,16,,,
883,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/9/5/r/inspiron-3525-thin-and-light-laptop-dell-original-imagczzfezyd7tqs.jpeg?q=70,DELL Core i5 12th Gen,66490,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,,,
884,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70,MSI GF63 Thin Core i5 10th Gen,54450,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,15.6,4.1,1235.0,159.0
885,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/o/8/inspiron-3520-thin-and-light-laptop-dell-original-imagmhfbsvrfkpma.jpeg?q=70,DELL Inspiron Core i3 12th Gen,63308,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,,,
886,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/8/e/j/-original-imagckcffymgykfd.jpeg?q=70,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7,107990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,15.6,4.0,17.0,4.0
887,https://rukminim1.flixcart.com/image/312/312/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70,RedmiBook 15 Core i3 11th Gen,44990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,15.6,4.2,4443.0,518.0
888,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/0/c/victus-gaming-15-laptop-hp-original-imaggrgv4kkmpedf.jpeg?q=70,HP Ryzen 5 Hexa Core,76999,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,,,
889,https://rukminim1.flixcart.com/image/312/312/jy7kyvk0/computer/z/7/7/lenovo-na-laptop-original-imafghtqfzhbaszn.jpeg?q=70,Lenovo Ideapad 520 Core i5 8th Gen,64821,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,2 TB HDD,15.6,3.3,4.0,0.0
890,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/s/7/y/thinkpad-p43s-thin-and-light-laptop-lenovo-original-imagau8rwey9zabh.jpeg?q=70,Lenovo Core i7 8th Gen,244801,Intel Core i7 Processor (8th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,14,,,
891,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,62990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5,14.0,1.0
892,https://rukminim1.flixcart.com/image/312/312/k8ro3gw0/computer/z/p/q/hp-na-original-imafqpnf5tthbuvh.jpeg?q=70,HP Spectre x360 Core i7 10th Gen,163990,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,13.3,3.3,3.0,1.0
893,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/9/l/-original-imaghzahumgmsmj5.jpeg?q=70,DELL Core i5 11th Gen,68990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.1,187.0,16.0
894,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,lenovo Yoga 7 Core i7 11th Gen Intel EVO,105990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,14,4.7,86.0,14.0
895,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,37500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,4.4,53.0,3.0
896,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/i/8/a314-35-thin-and-light-laptop-acer-original-imagg462zhhzd62a.jpeg?q=70,acer Aspire 3 Pentium Quad Core,35891,Intel Pentium Quad Core Processor,4 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,14,,,
897,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/c/0/ga503rm-hq057ws-gaming-laptop-asus-original-imagghnawsf7mvec.jpeg?q=70,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS,161990,AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,15.6,,,
898,https://rukminim1.flixcart.com/image/312/312/j66s3gw0/computer/y/g/n/dell-gaming-laptop-original-imaewphfgashevp5.jpeg?q=70,DELL 5000 Core i5 7th Gen,76990,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,15.6,4.4,295.0,71.0
899,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/j/s/vostro-3425-thin-and-light-laptop-dell-original-imagjhbg6gyyc5j8.jpeg?q=70,DELL Vostro Ryzen 3 Quad Core 5425U,36890,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,14,,,
900,https://rukminim1.flixcart.com/image/312/312/computer/t/2/s/lenovo-b50-70-notebook-original-imadxweeqmwvmnwy.jpeg?q=70,Lenovo B50,52490,Intel Core i5 Processor (4th Gen),8 GB DDR3 RAM,64 bit Windows 8 Operating System,1 TB HDD,15.6,3.8,78.0,17.0
901,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,DELL Core i5 11th Gen,59490,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,,,
902,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/z/s/h/lg-gram-17z90q-g-aj56a2-lg-gram-17z90q-g-aj56a2-thin-and-light-original-imagh89bb46w757z.jpeg?q=70,LG Gram Core i5 12th Gen,101299,Intel Core i5 Processor (12th Gen),8 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,17,,,
903,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70,HP OMEN Core i7 11th Gen,158000,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,16.1,,,
904,https://rukminim1.flixcart.com/image/312/312/kb1470w0/computer/z/5/f/msi-na-gaming-laptop-original-imafsh7ahbgkmvtm.jpeg?q=70,MSI GF63 Thin Core i7 9th Gen,66990,Intel Core i7 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4.5,1667.0,232.0
905,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/c/y/inspiron-3511-thin-and-light-laptop-dell-original-imagjh6h55w6r98g.jpeg?q=70,DELL Inspiron Core i5 11th Gen,55190,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.0,3.0,0.0
906,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/u/d/s/ga503rm-hq142ws-gaming-laptop-asus-original-imagfxjrtmpgfyhs.jpeg?q=70,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS,189990,AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,15.6,,,
907,https://rukminim1.flixcart.com/image/312/312/kjvrdzk0/computer/e/p/v/vaio-original-imafzcs5y9dmghmq.jpeg?q=70,Vaio SE Series Core i5 8th Gen,62890,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,14,3.8,84.0,13.0
908,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/o/k/extensa-notebook-acer-original-imagjykx7ghxmaw5.jpeg?q=70,acer Extensa Pentium Quad Core,24800,Intel Pentium Quad Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,15.6,4.4,12.0,3.0
909,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/w/j/ultimus-laptop-ultimus-original-imagkzbvv9fxgt8g.jpeg?q=70,Ultimus S152 Celeron Dual Core,23990,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Windows 11 Operating System,256 GB SSD,15.6,,,
910,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70,MSI Modern 14 Core i7 11th Gen,80590,Intel Core i7 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,14,4.6,21.0,3.0
911,https://rukminim1.flixcart.com/image/312/312/l111lzk0/computer/x/n/s/15-eh2024au-thin-and-light-laptop-hp-original-imagcztggrjh7zb2.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core 5625U,63490,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.1,70.0,7.0
912,https://rukminim1.flixcart.com/image/312/312/kqgyhe80/computer/d/l/f/g15-5510-notebook-dell-original-imag4gy96ahhtmvz.jpeg?q=70,DELL G15 Core i5 10th Gen,73990,Intel Core i5 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4.4,38.0,6.0
913,https://rukminim1.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70,ASUS Core i5 10th Gen,44990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,14,4.4,21.0,2.0
914,https://rukminim1.flixcart.com/image/312/312/jwkzwy80/computer/f/h/e/acer-na-laptop-original-imafh8bvbwyevtrs.jpeg?q=70,acer Aspire 5 Core i5 8th Gen,59990,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,15.6,4.0,121.0,27.0
915,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,62990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5,14.0,1.0
916,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/f/q/k/dell-na-laptop-original-imafyhm5burt5ufe.jpeg?q=70,DELL Inspiron 3501 Core i3 10th Gen,39690,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,14.96,4.3,4.0,0.0
917,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/k/a/vos-5620-laptop-dell-original-imaggh4kf8v4nv6x.jpeg?q=70,DELL Core i5 12th Gen,65990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,16,,,
918,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70,DELL G15 Core i7 12th Gen,149990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,15.6,4.0,11.0,0.0
919,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,37500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,4.4,53.0,3.0
